Timestamp,Session Index,Event,Description,Version,Platform,Device,User Id,Params
3/2/17 13:37,16,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021705"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/drum/1.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""drum"";  ""Correct"" : ""Yes""}"
3/2/17 13:37,17,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021705"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/chef/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""chef"";  ""Incorrect_Image"" : ""Content/carpenter/0.jpg"";  ""Correct"" : ""No""}"
3/2/17 13:37,18,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021705"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/bear/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""bear"";  ""Correct"" : ""Yes""}"
3/2/17 13:37,19,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021705"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/harp/1.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""harp"";  ""Incorrect_Image"" : ""Content/vest/0.jpg"";  ""Correct"" : ""No""}"
3/2/17 13:37,20,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021705"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/vase/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""vase"";  ""Correct"" : ""Yes""}"
3/2/17 13:37,21,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021705"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/globe/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""globe"";  ""Correct"" : ""Yes""}"
3/2/17 13:37,22,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021705"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/triangle/1.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""triangle"";  ""Correct"" : ""Yes""}"
3/2/17 13:37,23,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021705"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/vegetable/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""vegetable"";  ""Correct"" : ""Yes""}"
3/2/17 13:37,24,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021705"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/beverage/1.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""beverage"";  ""Incorrect_Image"" : ""Content/kiwi/0.jpg"";  ""Correct"" : ""No""}"
3/2/17 13:37,25,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021705"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/goat/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""goat"";  ""Correct"" : ""Yes""}"
3/2/17 13:16,1,Clicked_See_Results_(Trophy_Scene),,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""Subject_ID"" : ""03021703"";  ""iOS_Version_Number"" : ""9.3.3"";  ""App_Version"" : ""English"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D""}"
3/2/17 13:16,2,Delete_User,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""Subject_ID"" : ""03021702"";  ""iOS_Version_Number"" : ""9.3.3"";  ""App_Version"" : ""English"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D""}"
3/2/17 13:16,3,Create_User,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""Subject_ID"" : ""03021704"";  ""iOS_Version_Number"" : ""9.3.3"";  ""App_Version"" : ""English"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D""}"
3/2/17 13:16,4,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021704"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/ball/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""ball"";  ""Correct"" : ""Yes""}"
3/2/17 13:16,5,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021704"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/dog/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""dog"";  ""Correct"" : ""Yes""}"
3/2/17 13:16,6,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021704"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/hatchet/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""hatchet"";  ""Incorrect_Image"" : ""Content/globe/1.jpg"";  ""Correct"" : ""No""}"
3/2/17 13:16,7,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021704"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/elephant/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""elephant"";  ""Correct"" : ""Yes""}"
3/2/17 13:16,8,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021704"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/flamingo/2.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""flamingo"";  ""Correct"" : ""Yes""}"
3/2/17 13:16,9,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021704"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/duck/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""duck"";  ""Correct"" : ""Yes""}"
3/2/17 13:16,10,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021704"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/hug/1.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""hug"";  ""Correct"" : ""Yes""}"
3/2/17 13:16,11,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021704"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/broccoli/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""broccoli"";  ""Correct"" : ""Yes""}"
3/2/17 13:16,12,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021704"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/panda/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""panda"";  ""Correct"" : ""Yes""}"
3/2/17 13:16,13,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021704"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/hexagon/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""hexagon"";  ""Incorrect_Image"" : ""Content/parallelogram/0.jpg"";  ""Correct"" : ""No""}"
3/2/17 13:16,14,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021704"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/parallelogram/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""parallelogram"";  ""Incorrect_Image"" : ""Content/triangle/0.jpg"";  ""Correct"" : ""No""}"
3/2/17 13:16,15,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021704"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/carpenter/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""carpenter"";  ""Incorrect_Image"" : ""Content/athlete/0.jpg"";  ""Correct"" : ""No""}"
3/2/17 13:16,16,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021704"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/drum/1.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""drum"";  ""Correct"" : ""Yes""}"
3/2/17 13:16,17,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021704"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/chef/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""chef"";  ""Incorrect_Image"" : ""Content/carpenter/1.jpg"";  ""Correct"" : ""No""}"
3/2/17 13:16,18,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021704"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/bear/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""bear"";  ""Correct"" : ""Yes""}"
3/2/17 13:16,19,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021704"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/harp/1.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""harp"";  ""Correct"" : ""Yes""}"
3/2/17 13:16,20,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021704"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/vase/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""vase"";  ""Correct"" : ""Yes""}"
3/2/17 13:16,21,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021704"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/globe/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""globe"";  ""Incorrect_Image"" : ""Content/kiwi/0.jpg"";  ""Correct"" : ""No""}"
3/2/17 13:16,22,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021704"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/triangle/1.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""triangle"";  ""Correct"" : ""Yes""}"
3/2/17 13:16,23,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021704"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/vegetable/2.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""vegetable"";  ""Incorrect_Image"" : ""Content/beverage/1.jpg"";  ""Correct"" : ""No""}"
3/2/17 13:16,24,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021704"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/beverage/2.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""beverage"";  ""Correct"" : ""Yes""}"
3/2/17 13:16,25,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021704"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/goat/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""goat"";  ""Correct"" : ""Yes""}"
3/2/17 13:03,1,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/ball/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""ball"";  ""Correct"" : ""Yes""}"
3/2/17 13:03,2,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/dog/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""dog"";  ""Correct"" : ""Yes""}"
3/2/17 13:03,3,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/hatchet/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""hatchet"";  ""Incorrect_Image"" : ""Content/vest/1.jpg"";  ""Correct"" : ""No""}"
3/2/17 13:03,4,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/elephant/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""elephant"";  ""Correct"" : ""Yes""}"
3/2/17 13:03,5,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/flamingo/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""flamingo"";  ""Correct"" : ""Yes""}"
3/2/17 13:03,6,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/duck/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""duck"";  ""Correct"" : ""Yes""}"
3/2/17 13:03,7,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/hug/1.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""hug"";  ""Correct"" : ""Yes""}"
3/2/17 13:03,8,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/broccoli/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""broccoli"";  ""Correct"" : ""Yes""}"
3/2/17 13:03,9,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/panda/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""panda"";  ""Incorrect_Image"" : ""Content/zebra/1.jpg"";  ""Correct"" : ""No""}"
3/2/17 13:03,10,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/hexagon/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""hexagon"";  ""Incorrect_Image"" : ""Content/parallelogram/1.jpg"";  ""Correct"" : ""No""}"
3/2/17 13:03,11,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/parallelogram/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""parallelogram"";  ""Incorrect_Image"" : ""Content/pentagon/1.jpg"";  ""Correct"" : ""No""}"
3/2/17 13:03,12,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/carpenter/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""carpenter"";  ""Correct"" : ""Yes""}"
3/2/17 13:03,13,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/drum/1.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""drum"";  ""Correct"" : ""Yes""}"
3/2/17 13:03,14,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/chef/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""chef"";  ""Correct"" : ""Yes""}"
3/2/17 13:03,15,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/bear/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""bear"";  ""Correct"" : ""Yes""}"
3/2/17 13:03,16,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/harp/1.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""harp"";  ""Incorrect_Image"" : ""Content/broccoli/0.jpg"";  ""Correct"" : ""No""}"
3/2/17 13:03,17,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/vase/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""vase"";  ""Correct"" : ""Yes""}"
3/2/17 13:03,18,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/globe/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""globe"";  ""Incorrect_Image"" : ""Content/beverage/0.jpg"";  ""Correct"" : ""No""}"
3/2/17 13:03,19,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/triangle/1.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""triangle"";  ""Correct"" : ""Yes""}"
3/2/17 13:03,20,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/vegetable/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""vegetable"";  ""Correct"" : ""Yes""}"
3/2/17 13:03,21,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/beverage/1.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""beverage"";  ""Incorrect_Image"" : ""Content/broccoli/0.jpg"";  ""Correct"" : ""No""}"
3/2/17 13:03,22,Question,,69,iPhone,Apple iPad Air (Wi-Fi Only),38004B32-2E1C-4C86-A280-BFB0C5CC167D,"{ ""iOS_Version_Number"" : ""9.3.3"";  ""Subject_ID"" : ""03021702"";  ""App_Version"" : ""English"";  ""Correct_Image"" : ""Content/goat/0.jpg"";  ""Device_ID"" : ""38004B32-2E1C-4C86-A280-BFB0C5CC167D"";  ""Object_Asked"" : ""goat"";  ""Correct"" : ""Yes""}"
