"SubjectID","CorrectFirstTry?","TrialType","StageType","Object","FoxAssistance","StartTime","ResponsiveStartTime","EndTime"
"06011705","Y","C-NF","Pair (Repeated)","bottle","None","06-01-17 13:57:01:833 PM","06-01-17 13:57:03:118 PM","06-01-17 13:57:03:940 PM"
"06011705","Y","NN","Pair (New)","radish","None","06-01-17 13:57:10:278 PM","06-01-17 13:57:12:318 PM","06-01-17 13:57:13:589 PM"
"06011705","Y","C-NF","Pair (Repeated)","banana","None","06-01-17 13:57:21:028 PM","06-01-17 13:57:22:852 PM","06-01-17 13:57:23:489 PM"
"06011705","Y","NF","Pair (New)","kumquat","None","06-01-17 13:57:46:131 PM","06-01-17 13:57:48:321 PM","06-01-17 13:57:48:976 PM"
"06011705","Y","C-NN","Pair (Repeated)","kettle","None","06-01-17 13:57:55:801 PM","06-01-17 13:57:56:987 PM","06-01-17 13:57:57:843 PM"
"06011705","Y","NN","Pair (New)","chestnut","None","06-01-17 13:58:06:753 PM","06-01-17 13:58:08:254 PM","06-01-17 13:58:09:327 PM"
"06011706","Y","FF","Pair (New)","shoe","None","06-01-17 14:07:42:128 PM","06-01-17 14:07:44:204 PM","06-01-17 14:07:44:965 PM"
"06011706","Y","FF","Pair (New)","bucket","None","06-01-17 14:08:13:014 PM","06-01-17 14:08:14:405 PM","06-01-17 14:08:15:196 PM"
"06011706","Y","FF","Pair (New)","apple","None","06-01-17 14:08:25:623 PM","06-01-17 14:08:26:989 PM","06-01-17 14:08:28:112 PM"
"06011706","Y","C-NF","Pair (Repeated)","bottle","None","06-01-17 14:08:36:150 PM","06-01-17 14:08:37:440 PM","06-01-17 14:08:39:429 PM"
"06011706","Y","C-NN","Pair (Repeated)","radish","None","06-01-17 14:09:02:588 PM","06-01-17 14:09:04:625 PM","06-01-17 14:09:05:680 PM"
"06011706","Y","NF","Pair (New)","bok-choy","None","06-01-17 14:09:14:384 PM","06-01-17 14:09:16:892 PM","06-01-17 14:09:18:000 PM"
"06011706","Y","NN","Pair (New)","pipette","None","06-01-17 14:09:27:881 PM","06-01-17 14:09:29:610 PM","06-01-17 14:09:31:165 PM"
"06011706","Y","C-NF","Pair (Repeated)","banana","None","06-01-17 14:10:06:773 PM","06-01-17 14:10:08:595 PM","06-01-17 14:10:09:287 PM"
"06011706","Y","NF","Pair (New)","gourd","None","06-01-17 14:10:16:241 PM","06-01-17 14:10:17:896 PM","06-01-17 14:10:19:067 PM"
"06011706","Y","NN","Pair (New)","ladle","None","06-01-17 14:10:28:382 PM","06-01-17 14:10:30:347 PM","06-01-17 14:10:31:633 PM"
"06011706","Y","C-NN","Pair (Repeated)","longan","None","06-01-17 14:10:55:840 PM","06-01-17 14:10:57:464 PM","06-01-17 14:10:58:588 PM"
"06011706","Y","NF","Pair (New)","dulcimer","None","06-01-17 14:11:05:482 PM","06-01-17 14:11:07:048 PM","06-01-17 14:11:08:305 PM"
"06011706","Y","C-NF","Pair (Repeated)","balloon","None","06-01-17 14:11:15:478 PM","06-01-17 14:11:16:950 PM","06-01-17 14:11:17:807 PM"
"06011706","Y","C-NN","Pair (Repeated)","whisk","None","06-01-17 14:11:40:763 PM","06-01-17 14:11:42:650 PM","06-01-17 14:11:44:473 PM"
"06011706","Y","NN","Pair (New)","leek","None","06-01-17 14:11:51:751 PM","06-01-17 14:11:53:484 PM","06-01-17 14:11:55:439 PM"
"06011706","N","C-NF","Pair (Repeated)","bowl","None","06-01-17 14:12:04:215 PM","06-01-17 14:12:05:502 PM","06-01-17 14:12:07:978 PM"
"06011706","Y","NF","Pair (New)","cam","None","06-01-17 14:12:25:439 PM","06-01-17 14:12:26:903 PM","06-01-17 14:12:27:741 PM"
"06011706","N","NN","Pair (New)","okra","None","06-01-17 14:12:37:656 PM","06-01-17 14:12:39:354 PM","06-01-17 14:12:39:796 PM"
"06011706","Y","C-NN","Pair (Repeated)","helm","None","06-01-17 14:12:47:317 PM","06-01-17 14:12:48:754 PM","06-01-17 14:12:50:276 PM"
"06011707","Y","FF","Pair (New)","spoon","None","06-01-17 15:26:06:817 PM","06-01-17 15:26:08:465 PM","06-01-17 15:26:09:821 PM"
"06011707","Y","FF","Pair (New)","bucket","None","06-01-17 15:26:33:890 PM","06-01-17 15:26:35:283 PM","06-01-17 15:26:36:675 PM"
"06011707","Y","FF","Pair (New)","banana","None","06-01-17 15:26:45:799 PM","06-01-17 15:26:47:616 PM","06-01-17 15:26:48:272 PM"
"06011707","Y","NF","Pair (New)","okra","None","06-01-17 15:26:55:918 PM","06-01-17 15:26:57:617 PM","06-01-17 15:26:59:540 PM"
"06011707","Y","C-NN","Pair (Repeated)","bok-choy","None","06-01-17 15:27:16:088 PM","06-01-17 15:27:18:585 PM","06-01-17 15:27:25:191 PM"
"06011707","Y","NN","Pair (New)","kumquat","None","06-01-17 15:27:32:763 PM","06-01-17 15:27:34:953 PM","06-01-17 15:27:36:577 PM"
"06011707","Y","C-NF","Pair (Repeated)","ball","None","06-01-17 15:27:44:244 PM","06-01-17 15:27:45:620 PM","06-01-17 15:27:47:192 PM"
"06011707","Y","NN","Pair (New)","radish","None","06-01-17 15:28:09:801 PM","06-01-17 15:28:11:838 PM","06-01-17 15:28:21:745 PM"
"06011707","Y","NF","Pair (New)","funnel","None","06-01-17 15:28:29:227 PM","06-01-17 15:28:30:889 PM","06-01-17 15:28:33:110 PM"
"06011707","Y","C-NF","Pair (Repeated)","guitar","None","06-01-17 15:28:40:473 PM","06-01-17 15:28:41:890 PM","06-01-17 15:28:44:162 PM"
"06011707","Y","C-NN","Pair (Repeated)","sieve","None","06-01-17 15:29:04:052 PM","06-01-17 15:29:05:591 PM","06-01-17 15:29:20:164 PM"
"06011707","Y","NF","Pair (New)","ginger","None","06-01-17 15:29:27:966 PM","06-01-17 15:29:29:443 PM","06-01-17 15:29:30:899 PM"
"06011707","Y","C-NF","Pair (Repeated)","balloon","None","06-01-17 15:29:38:885 PM","06-01-17 15:29:40:358 PM","06-01-17 15:29:41:681 PM"
"06011707","Y","NN","Pair (New)","luffa","None","06-01-17 15:30:04:393 PM","06-01-17 15:30:05:945 PM","06-01-17 15:30:08:371 PM"
"06011707","Y","C-NN","Pair (Repeated)","whisk","None","06-01-17 15:30:22:449 PM","06-01-17 15:30:24:329 PM","06-01-17 15:30:30:034 PM"
"06011707","Y","C-NN","Pair (Repeated)","kettle","None","06-01-17 15:30:40:214 PM","06-01-17 15:30:41:396 PM","06-01-17 15:30:52:870 PM"
"06011707","Y","NF","Pair (New)","chestnut","None","06-01-17 15:31:18:029 PM","06-01-17 15:31:19:532 PM","06-01-17 15:31:21:388 PM"
"06011707","Y","C-NF","Pair (Repeated)","apple","None","06-01-17 15:31:27:460 PM","06-01-17 15:31:28:833 PM","06-01-17 15:31:30:353 PM"
"06011707","Y","NN","Pair (New)","pipette","None","06-01-17 15:31:41:864 PM","06-01-17 15:31:43:600 PM","06-01-17 15:31:45:173 PM"
"06011708","Y","FF","Pair (New)","flower","None","06-01-17 15:49:11:992 PM","06-01-17 15:49:14:254 PM","06-01-17 15:49:15:245 PM"
"06011708","Y","FF","Pair (New)","spoon","None","06-01-17 15:49:42:017 PM","06-01-17 15:49:43:672 PM","06-01-17 15:49:44:811 PM"
"06011708","Y","FF","Pair (New)","pretzel","None","06-01-17 15:49:53:376 PM","06-01-17 15:49:55:223 PM","06-01-17 15:49:56:060 PM"
"06011708","Y","C-NF","Pair (Repeated)","shoe","None","06-01-17 15:50:05:901 PM","06-01-17 15:50:07:973 PM","06-01-17 15:50:08:427 PM"
"06011708","Y","C-NN","Pair (Repeated)","bung","None","06-01-17 15:50:33:831 PM","06-01-17 15:50:35:041 PM","06-01-17 15:50:37:131 PM"
"06011708","Y","NF","Pair (New)","okra","None","06-01-17 15:50:43:736 PM","06-01-17 15:50:45:442 PM","06-01-17 15:50:46:049 PM"
"06011708","Y","NN","Pair (New)","kumquat","None","06-01-17 15:50:52:405 PM","06-01-17 15:50:54:592 PM","06-01-17 15:50:54:852 PM"
"06011708","N","NF","Pair (New)","dulcimer","None","06-01-17 15:51:22:600 PM","06-01-17 15:51:24:178 PM","06-01-17 15:51:25:074 PM"
"06011708","Y","C-NF","Pair (Repeated)","bowl","None","06-01-17 15:51:31:564 PM","06-01-17 15:51:32:845 PM","06-01-17 15:51:34:582 PM"
"06011708","Y","C-NN","Pair (Repeated)","cam","None","06-01-17 15:51:42:988 PM","06-01-17 15:51:44:463 PM","06-01-17 15:51:45:466 PM"
"06011708","Y","NN","Pair (New)","chestnut","None","06-01-17 15:52:11:207 PM","06-01-17 15:52:12:714 PM","06-01-17 15:52:14:519 PM"
"06011708","Y","NN","Pair (New)","pipette","None","06-01-17 15:52:23:095 PM","06-01-17 15:52:24:831 PM","06-01-17 15:52:25:852 PM"
"06011708","Y","NF","Pair (New)","disk","None","06-01-17 15:52:32:555 PM","06-01-17 15:52:34:382 PM","06-01-17 15:52:36:555 PM"
"06011708","Y","C-NN","Pair (Repeated)","fig","None","06-01-17 15:53:06:080 PM","06-01-17 15:53:07:583 PM","06-01-17 15:53:08:672 PM"
"06011708","Y","C-NF","Pair (Repeated)","ball","None","06-01-17 15:53:14:589 PM","06-01-17 15:53:15:951 PM","06-01-17 15:53:18:854 PM"
"06011708","Y","C-NF","Pair (Repeated)","bottle","None","06-01-17 15:53:26:110 PM","06-01-17 15:53:27:401 PM","06-01-17 15:53:28:307 PM"
"06011708","Y","NF","Pair (New)","ginger","None","06-01-17 15:53:52:142 PM","06-01-17 15:53:53:603 PM","06-01-17 15:53:55:209 PM"
"06011708","Y","C-NN","Pair (Repeated)","funnel","None","06-01-17 15:54:05:581 PM","06-01-17 15:54:07:253 PM","06-01-17 15:54:08:391 PM"
"06011708","Y","NN","Pair (New)","beaker","None","06-01-17 15:54:17:220 PM","06-01-17 15:54:19:087 PM","06-01-17 15:54:21:460 PM"
"06021702","Y","FF","Pair (New)","bucket","None","06-02-17 12:58:01:875 PM","06-02-17 12:58:03:265 PM","06-02-17 12:58:04:459 PM"
"06021702","N","FF","Pair (New)","cookie","None","06-02-17 12:58:21:666 PM","06-02-17 12:58:23:466 PM","06-02-17 12:58:26:072 PM"
"06021702","N","FF","Pair (New)","balloon","None","06-02-17 12:58:34:019 PM","06-02-17 12:58:35:484 PM","06-02-17 12:58:39:191 PM"
"06021702","Y","C-NF","Pair (Repeated)","guitar","None","06-02-17 12:58:46:747 PM","06-02-17 12:58:48:167 PM","06-02-17 12:58:48:691 PM"
"06021702","Y","C-NN","Pair (Repeated)","pipette","None","06-02-17 12:59:02:595 PM","06-02-17 12:59:04:338 PM","06-02-17 12:59:08:057 PM"
"06021702","Y","NF","Pair (New)","whisk","None","06-02-17 12:59:14:706 PM","06-02-17 12:59:16:586 PM","06-02-17 12:59:18:044 PM"
"06021702","Y","NN","Pair (New)","kumquat","None","06-02-17 12:59:24:592 PM","06-02-17 12:59:26:787 PM","06-02-17 12:59:32:812 PM"
"06021702","Y","C-NF","Pair (Repeated)","bottle","None","06-02-17 12:59:51:315 PM","06-02-17 12:59:52:605 PM","06-02-17 12:59:57:777 PM"
"06021702","N","C-NN","Pair (Repeated)","luffa","None","06-02-17 13:00:03:567 PM","06-02-17 13:00:05:122 PM","06-02-17 13:00:09:849 PM"
"06021702","N","NF","Pair (New)","longan","None","06-02-17 13:00:16:631 PM","06-02-17 13:00:18:256 PM","06-02-17 13:00:22:447 PM"
"06021702","Y","NN","Pair (New)","tongs","None","06-02-17 13:00:37:023 PM","06-02-17 13:00:39:274 PM","06-02-17 13:00:40:699 PM"
"06021702","Y","C-NN","Pair (Repeated)","radish","None","06-02-17 13:00:48:716 PM","06-02-17 13:00:50:758 PM","06-02-17 13:00:51:412 PM"
"06021702","N","NF","Pair (New)","funnel","None","06-02-17 13:00:58:849 PM","06-02-17 13:01:00:525 PM","06-02-17 13:01:05:682 PM"
"06021702","Y","C-NF","Pair (Repeated)","flower","None","06-02-17 13:01:29:956 PM","06-02-17 13:01:32:228 PM","06-02-17 13:01:32:555 PM"
"06021702","N","NN","Pair (New)","chestnut","None","06-02-17 13:01:38:941 PM","06-02-17 13:01:40:444 PM","06-02-17 13:01:41:021 PM"
"06021702","Y","NF","Pair (New)","dulcimer","None","06-02-17 13:01:47:293 PM","06-02-17 13:01:48:861 PM","06-02-17 13:01:51:317 PM"
"06021702","N","C-NN","Pair (Repeated)","kettle","None","06-02-17 13:02:02:219 PM","06-02-17 13:02:03:396 PM","06-02-17 13:02:06:130 PM"
"06021702","N","C-NF","Pair (Repeated)","apple","None","06-02-17 13:02:14:581 PM","06-02-17 13:02:15:946 PM","06-02-17 13:02:18:138 PM"
"06021702","Y","NN","Pair (New)","ladle","None","06-02-17 13:02:25:501 PM","06-02-17 13:02:27:464 PM","06-02-17 13:02:29:272 PM"
"06021703","N","FF","Pair (New)","ball","None","06-02-17 13:27:07:588 PM","06-02-17 13:27:08:955 PM","06-02-17 13:27:10:435 PM"
"06021703","Y","FF","Pair (New)","cookie","None","06-02-17 13:27:37:376 PM","06-02-17 13:27:39:174 PM","06-02-17 13:27:39:911 PM"
"06021703","N","FF","Pair (New)","bottle","None","06-02-17 13:27:45:574 PM","06-02-17 13:27:46:857 PM","06-02-17 13:27:48:704 PM"
"06021703","Y","NN","Pair (New)","fig","None","06-02-17 13:27:56:197 PM","06-02-17 13:27:57:708 PM","06-02-17 13:27:58:662 PM"
"06021703","N","C-NN","Pair (Repeated)","disk","None","06-02-17 13:28:09:902 PM","06-02-17 13:28:11:725 PM","06-02-17 13:28:12:163 PM"
"06021703","N","NF","Pair (New)","luffa","None","06-02-17 13:28:20:552 PM","06-02-17 13:28:22:109 PM","06-02-17 13:28:22:433 PM"
"06021703","Y","C-NF","Pair (Repeated)","flower","None","06-02-17 13:28:29:556 PM","06-02-17 13:28:31:826 PM","06-02-17 13:28:32:566 PM"
"06021703","Y","C-NN","Pair (Repeated)","helm","None","06-02-17 13:29:00:214 PM","06-02-17 13:29:01:645 PM","06-02-17 13:29:01:984 PM"
"06021703","Y","NF","Pair (New)","cam","None","06-02-17 13:29:09:042 PM","06-02-17 13:29:10:512 PM","06-02-17 13:29:11:066 PM"
"06021703","Y","NN","Pair (New)","ladle","None","06-02-17 13:29:18:015 PM","06-02-17 13:29:19:979 PM","06-02-17 13:29:20:668 PM"
"06021703","Y","C-NF","Pair (Repeated)","cup","None","06-02-17 13:29:39:282 PM","06-02-17 13:29:40:914 PM","06-02-17 13:29:41:486 PM"
"06021703","N","C-NF","Pair (Repeated)","guitar","None","06-02-17 13:29:48:852 PM","06-02-17 13:29:50:264 PM","06-02-17 13:29:50:721 PM"
"06021703","N","C-NN","Pair (Repeated)","kumquat","None","06-02-17 13:29:57:458 PM","06-02-17 13:29:59:648 PM","06-02-17 13:30:00:986 PM"
"06021703","N","NN","Pair (New)","pipette","None","06-02-17 13:30:23:999 PM","06-02-17 13:30:25:733 PM","06-02-17 13:30:27:295 PM"
"06021703","Y","NF","Pair (New)","bok-choy","None","06-02-17 13:30:35:342 PM","06-02-17 13:30:37:850 PM","06-02-17 13:30:39:888 PM"
"06021703","Y","NF","Pair (New)","leek","None","06-02-17 13:30:47:437 PM","06-02-17 13:30:49:180 PM","06-02-17 13:30:52:284 PM"
"06021703","N","C-NF","Pair (Repeated)","shoe","None","06-02-17 13:31:14:603 PM","06-02-17 13:31:16:665 PM","06-02-17 13:31:17:467 PM"
"06021703","N","NN","Pair (New)","kettle","None","06-02-17 13:31:23:303 PM","06-02-17 13:31:24:482 PM","06-02-17 13:31:29:353 PM"
"06021703","N","C-NN","Pair (Repeated)","funnel","None","06-02-17 13:31:35:843 PM","06-02-17 13:31:37:516 PM","06-02-17 13:31:38:623 PM"
"06021704","Y","FF","Pair (New)","apple","None","06-02-17 13:37:55:818 PM","06-02-17 13:37:57:188 PM","06-02-17 13:37:58:895 PM"
"06021704","Y","FF","Pair (New)","ball","None","06-02-17 13:38:24:587 PM","06-02-17 13:38:25:957 PM","06-02-17 13:38:27:146 PM"
"06021704","Y","FF","Pair (New)","guitar","None","06-02-17 13:38:35:176 PM","06-02-17 13:38:36:590 PM","06-02-17 13:38:37:728 PM"
"06021704","N","NF","Pair (New)","gourd","None","06-02-17 13:38:46:698 PM","06-02-17 13:38:48:357 PM","06-02-17 13:38:49:599 PM"
"06021704","Y","C-NF","Pair (Repeated)","banana","None","06-02-17 13:39:04:782 PM","06-02-17 13:39:06:608 PM","06-02-17 13:39:07:831 PM"
"06021704","Y","C-NN","Pair (Repeated)","okra","None","06-02-17 13:39:14:936 PM","06-02-17 13:39:16:642 PM","06-02-17 13:39:17:732 PM"
"06021704","Y","NN","Pair (New)","bok-choy","None","06-02-17 13:39:25:545 PM","06-02-17 13:39:28:043 PM","06-02-17 13:39:29:115 PM"
"06021704","Y","NF","Pair (New)","chestnut","None","06-02-17 13:39:49:097 PM","06-02-17 13:39:50:594 PM","06-02-17 13:39:53:537 PM"
"06021704","Y","C-NF","Pair (Repeated)","balloon","None","06-02-17 13:40:02:915 PM","06-02-17 13:40:04:378 PM","06-02-17 13:40:05:483 PM"
"06021704","Y","C-NN","Pair (Repeated)","leek","None","06-02-17 13:40:14:855 PM","06-02-17 13:40:16:596 PM","06-02-17 13:40:21:916 PM"
"06021704","Y","NN","Pair (New)","luffa","None","06-02-17 13:40:45:569 PM","06-02-17 13:40:47:114 PM","06-02-17 13:40:48:654 PM"
"06021704","Y","NF","Pair (New)","ladle","None","06-02-17 13:40:58:558 PM","06-02-17 13:41:00:531 PM","06-02-17 13:41:01:170 PM"
"06021704","Y","C-NF","Pair (Repeated)","cup","None","06-02-17 13:41:09:497 PM","06-02-17 13:41:11:132 PM","06-02-17 13:41:12:540 PM"
"06021704","Y","NN","Pair (New)","ginger","None","06-02-17 13:41:26:202 PM","06-02-17 13:41:27:666 PM","06-02-17 13:41:28:489 PM"
"06021704","Y","C-NN","Pair (Repeated)","fig","None","06-02-17 13:41:36:019 PM","06-02-17 13:41:37:517 PM","06-02-17 13:41:38:942 PM"
"06021704","Y","C-NN","Pair (Repeated)","kettle","None","06-02-17 13:41:46:158 PM","06-02-17 13:41:47:351 PM","06-02-17 13:41:48:441 PM"
"06021704","Y","C-NF","Pair (Repeated)","bottle","None","06-02-17 13:42:13:218 PM","06-02-17 13:42:14:502 PM","06-02-17 13:42:17:481 PM"
"06021704","Y","NF","Pair (New)","funnel","None","06-02-17 13:42:26:431 PM","06-02-17 13:42:28:103 PM","06-02-17 13:42:29:509 PM"
"06021704","Y","NN","Pair (New)","sieve","None","06-02-17 13:42:37:935 PM","06-02-17 13:42:39:470 PM","06-02-17 13:42:40:663 PM"
"06021705","Y","FF","Pair (New)","ball","None","06-02-17 14:57:11:608 PM","06-02-17 14:57:12:984 PM","06-02-17 14:57:14:244 PM"
"06021705","Y","FF","Pair (New)","bowl","None","06-02-17 14:57:32:439 PM","06-02-17 14:57:33:719 PM","06-02-17 14:57:35:044 PM"
"06021705","Y","FF","Pair (New)","apple","None","06-02-17 14:57:45:154 PM","06-02-17 14:57:46:520 PM","06-02-17 14:57:48:949 PM"
"06021705","Y","C-NF","Pair (Repeated)","cookie","None","06-02-17 14:57:55:993 PM","06-02-17 14:57:57:787 PM","06-02-17 14:57:58:408 PM"
"06021705","N","NN","Pair (New)","beaker","None","06-02-17 14:58:20:943 PM","06-02-17 14:58:22:805 PM","06-02-17 14:58:23:109 PM"
"06021705","Y","NF","Pair (New)","leek","None","06-02-17 14:58:32:388 PM","06-02-17 14:58:34:122 PM","06-02-17 14:58:35:810 PM"
"06021705","Y","C-NN","Pair (Repeated)","funnel","None","06-02-17 14:58:44:620 PM","06-02-17 14:58:46:289 PM","06-02-17 14:58:48:432 PM"
"06021705","Y","C-NN","Pair (Repeated)","okra","None","06-02-17 14:59:06:758 PM","06-02-17 14:59:08:457 PM","06-02-17 14:59:09:112 PM"
"06021705","Y","NF","Pair (New)","ginger","None","06-02-17 14:59:17:526 PM","06-02-17 14:59:18:992 PM","06-02-17 14:59:20:098 PM"
"06021705","Y","C-NF","Pair (Repeated)","bucket","None","06-02-17 14:59:27:748 PM","06-02-17 14:59:29:125 PM","06-02-17 14:59:30:014 PM"
"06021705","Y","NN","Pair (New)","radish","None","06-02-17 14:59:54:463 PM","06-02-17 14:59:56:493 PM","06-02-17 14:59:57:616 PM"
"06021705","Y","NF","Pair (New)","whisk","None","06-02-17 15:00:04:730 PM","06-02-17 15:00:06:611 PM","06-02-17 15:00:07:751 PM"
"06021705","Y","C-NN","Pair (Repeated)","helm","None","06-02-17 15:00:15:942 PM","06-02-17 15:00:17:378 PM","06-02-17 15:00:18:100 PM"
"06021705","Y","NN","Pair (New)","luffa","None","06-02-17 15:00:43:039 PM","06-02-17 15:00:44:596 PM","06-02-17 15:00:45:885 PM"
"06021705","Y","C-NF","Pair (Repeated)","banana","None","06-02-17 15:00:55:449 PM","06-02-17 15:00:57:264 PM","06-02-17 15:00:57:918 PM"
"06021705","Y","C-NF","Pair (Repeated)","pretzel","None","06-02-17 15:01:06:481 PM","06-02-17 15:01:08:331 PM","06-02-17 15:01:08:618 PM"
"06021705","Y","NN","Pair (New)","bung","None","06-02-17 15:01:30:676 PM","06-02-17 15:01:31:883 PM","06-02-17 15:01:33:254 PM"
"06021705","Y","NF","Pair (New)","gourd","None","06-02-17 15:01:42:272 PM","06-02-17 15:01:43:934 PM","06-02-17 15:01:45:006 PM"
"06021705","Y","C-NN","Pair (Repeated)","cam","None","06-02-17 15:01:52:882 PM","06-02-17 15:01:54:350 PM","06-02-17 15:01:55:273 PM"
"06041703","Y","FF","Pair (New)","flower","None","06-04-17 13:22:40:717 PM","06-04-17 13:22:42:990 PM","06-04-17 13:22:44:201 PM"
"06041703","Y","FF","Pair (New)","banana","None","06-04-17 13:23:12:996 PM","06-04-17 13:23:14:808 PM","06-04-17 13:23:15:630 PM"
"06041703","Y","FF","Pair (New)","bucket","None","06-04-17 13:23:24:376 PM","06-04-17 13:23:25:758 PM","06-04-17 13:23:27:265 PM"
"06041703","Y","C-NF","Pair (Repeated)","bowl","None","06-04-17 13:23:34:376 PM","06-04-17 13:23:35:659 PM","06-04-17 13:23:37:280 PM"
"06041703","Y","NF","Pair (New)","gourd","None","06-04-17 13:24:00:364 PM","06-04-17 13:24:02:010 PM","06-04-17 13:24:03:704 PM"
"06041703","Y","C-NN","Pair (Repeated)","leek","None","06-04-17 13:24:11:255 PM","06-04-17 13:24:12:995 PM","06-04-17 13:24:15:166 PM"
"06041703","Y","NN","Pair (New)","kettle","None","06-04-17 13:24:24:492 PM","06-04-17 13:24:25:678 PM","06-04-17 13:24:27:735 PM"
"06041703","Y","NF","Pair (New)","dulcimer","None","06-04-17 13:24:52:005 PM","06-04-17 13:24:53:580 PM","06-04-17 13:24:55:920 PM"
"06041703","Y","C-NF","Pair (Repeated)","balloon","None","06-04-17 13:25:04:014 PM","06-04-17 13:25:05:480 PM","06-04-17 13:25:06:518 PM"
"06041703","Y","C-NN","Pair (Repeated)","sieve","None","06-04-17 13:25:14:958 PM","06-04-17 13:25:16:497 PM","06-04-17 13:25:17:388 PM"
"06041703","Y","NN","Pair (New)","bung","None","06-04-17 13:25:40:304 PM","06-04-17 13:25:41:516 PM","06-04-17 13:25:43:327 PM"
"06041703","Y","NF","Pair (New)","kumquat","None","06-04-17 13:25:50:272 PM","06-04-17 13:25:52:450 PM","06-04-17 13:25:53:256 PM"
"06041703","Y","C-NF","Pair (Repeated)","spoon","None","06-04-17 13:26:00:768 PM","06-04-17 13:26:02:417 PM","06-04-17 13:26:03:590 PM"
"06041703","Y","C-NN","Pair (Repeated)","ladle","None","06-04-17 13:26:33:556 PM","06-04-17 13:26:35:519 PM","06-04-17 13:26:36:426 PM"
"06041703","Y","NN","Pair (New)","cam","None","06-04-17 13:26:43:982 PM","06-04-17 13:26:45:453 PM","06-04-17 13:26:47:190 PM"
"06041703","N","NF","Pair (New)","ginger","None","06-04-17 13:26:55:439 PM","06-04-17 13:26:56:904 PM","06-04-17 13:26:58:381 PM"
"06041703","N","C-NF","Pair (Repeated)","guitar","None","06-04-17 13:27:21:311 PM","06-04-17 13:27:22:739 PM","06-04-17 13:27:24:036 PM"
"06041703","Y","C-NN","Pair (Repeated)","helm","None","06-04-17 13:27:32:129 PM","06-04-17 13:27:33:572 PM","06-04-17 13:27:34:495 PM"
"06041703","Y","NN","Pair (New)","radish","None","06-04-17 13:27:42:776 PM","06-04-17 13:27:44:806 PM","06-04-17 13:27:45:663 PM"
"06041704","Y","FF","Pair (New)","flower","None","06-04-17 13:48:08:107 PM","06-04-17 13:48:10:370 PM","06-04-17 13:48:11:030 PM"
"06041704","N","FF","Pair (New)","bucket","None","06-04-17 13:48:27:091 PM","06-04-17 13:48:28:472 PM","06-04-17 13:48:31:594 PM"
"06041704","Y","FF","Pair (New)","pretzel","None","06-04-17 13:48:37:632 PM","06-04-17 13:48:39:489 PM","06-04-17 13:48:41:610 PM"
"06041704","Y","C-NN","Pair (Repeated)","longan","None","06-04-17 13:48:48:016 PM","06-04-17 13:48:49:639 PM","06-04-17 13:48:50:061 PM"
"06041704","N","NN","Pair (New)","luffa","None","06-04-17 13:49:02:542 PM","06-04-17 13:49:04:090 PM","06-04-17 13:49:04:414 PM"
"06041704","Y","C-NF","Pair (Repeated)","banana","None","06-04-17 13:49:14:593 PM","06-04-17 13:49:16:408 PM","06-04-17 13:49:17:531 PM"
"06041704","Y","NF","Pair (New)","kettle","None","06-04-17 13:49:25:155 PM","06-04-17 13:49:26:341 PM","06-04-17 13:49:27:814 PM"
"06041704","Y","NF","Pair (New)","kumquat","None","06-04-17 13:49:53:586 PM","06-04-17 13:49:55:777 PM","06-04-17 13:49:56:282 PM"
"06041704","Y","C-NN","Pair (Repeated)","bung","None","06-04-17 13:50:04:858 PM","06-04-17 13:50:06:061 PM","06-04-17 13:50:06:950 PM"
"06041704","Y","C-NF","Pair (Repeated)","cookie","None","06-04-17 13:50:13:439 PM","06-04-17 13:50:15:244 PM","06-04-17 13:50:16:032 PM"
"06041704","N","NN","Pair (New)","radish","None","06-04-17 13:50:39:016 PM","06-04-17 13:50:41:046 PM","06-04-17 13:50:41:415 PM"
"06041704","Y","NF","Pair (New)","funnel","None","06-04-17 13:50:51:182 PM","06-04-17 13:50:52:846 PM","06-04-17 13:50:53:634 PM"
"06041704","N","C-NF","Pair (Repeated)","guitar","None","06-04-17 13:50:59:775 PM","06-04-17 13:51:01:197 PM","06-04-17 13:51:02:795 PM"
"06041704","Y","C-NN","Pair (Repeated)","fig","None","06-04-17 13:51:28:423 PM","06-04-17 13:51:29:932 PM","06-04-17 13:51:31:387 PM"
"06041704","Y","NN","Pair (New)","pipette","None","06-04-17 13:51:40:085 PM","06-04-17 13:51:41:816 PM","06-04-17 13:51:43:603 PM"
"06041704","N","NF","Pair (New)","disk","None","06-04-17 13:51:53:101 PM","06-04-17 13:51:54:916 PM","06-04-17 13:51:55:304 PM"
"06041704","Y","C-NN","Pair (Repeated)","bok-choy","None","06-04-17 13:52:10:918 PM","06-04-17 13:52:13:418 PM","06-04-17 13:52:15:823 PM"
"06041704","Y","NN","Pair (New)","whisk","None","06-04-17 13:52:23:066 PM","06-04-17 13:52:24:952 PM","06-04-17 13:52:25:840 PM"
"06041704","N","C-NF","Pair (Repeated)","spoon","None","06-04-17 13:52:31:075 PM","06-04-17 13:52:32:719 PM","06-04-17 13:52:33:071 PM"
"06041705","Y","FF","Pair (New)","banana","None","06-04-17 13:58:29:153 PM","06-04-17 13:58:30:972 PM","06-04-17 13:58:32:265 PM"
"06041705","Y","FF","Pair (New)","bowl","None","06-04-17 13:58:55:676 PM","06-04-17 13:58:56:957 PM","06-04-17 13:58:59:639 PM"
